treatment,control,rep,gene,lfc,fdr,p_value,day,lfc.fitness,fdr.fitness
heavy,mono,rep1,PAIP1,-0.19031,0.009824,0.0044591,day13,0.65777,NA
heavy,mono,rep1,PAIP1,-0.19031,0.009824,0.0044591,day7,0.12817,NA
heavy,mono,rep1,RPS4X,-1.0866,0.008227,0.003526,day13,-4.4646,0.059156
heavy,mono,rep1,RPS4X,-1.0866,0.008227,0.003526,day7,-3.4148,0.005077
heavy,mono,rep1,ROR2,-0.23834,0.009592,0.0043096,day13,1.8929,0.032264
heavy,mono,rep1,ROR2,-0.23834,0.009592,0.0043096,day7,0.81687,0.121317
heavy,mono,rep1,EIF3B,-1.274,0.00957,0.0042643,day13,-3.8973,0.040167
heavy,mono,rep1,EIF3B,-1.274,0.00957,0.0042643,day7,-2.4609,0.011556
heavy,mono,rep1,NOP14,-0.49582,0.009342,0.004133,day13,-3.3874,0.06387
heavy,mono,rep1,NOP14,-0.49582,0.009342,0.004133,day7,-0.93014,0.032458
heavy,mono,rep1,EIF2S1,-0.78004,0.007696,0.0032452,day13,-5.9833,0.018
heavy,mono,rep1,EIF2S1,-0.78004,0.007696,0.0032452,day7,-3.0956,0.007709
heavy,mono,rep1,PTBP3,-0.26852,0.009103,0.0040061,day13,1.3992,0.030074
heavy,mono,rep1,PTBP3,-0.26852,0.009103,0.0040061,day7,0.78651,0.130453
heavy,mono,rep1,MRPS27,-0.24494,0.009103,0.0039971,day13,-1.5407,0.334228
heavy,mono,rep1,MRPS27,-0.24494,0.009103,0.0039971,day7,0.048621,NA
heavy,mono,rep1,TRUB2,-0.32767,0.009103,0.003988,day13,-1.5934,0.079635
heavy,mono,rep1,TRUB2,-0.32767,0.009103,0.003988,day7,-0.017386,NA
heavy,mono,rep1,EIF4A1,-0.74022,0.009103,0.003979,day13,-3.4642,0.083679
heavy,mono,rep1,EIF4A1,-0.74022,0.009103,0.003979,day7,-2.625,0.002889
heavy,mono,rep1,RPL7L1,-1.2738,0.007169,0.0029735,day13,-2.4238,0.123192
heavy,mono,rep1,RPL7L1,-1.2738,0.007169,0.0029735,day7,-0.9852,0.189983
heavy,mono,rep1,UTP4,-0.73491,0.008373,0.0036076,day13,-4.0116,0.024534
heavy,mono,rep1,UTP4,-0.73491,0.008373,0.0036076,day7,-1.0371,NA
heavy,mono,rep1,EIF3D,-0.71166,0.00688,0.0028285,day13,-4.5554,0.061486
heavy,mono,rep1,EIF3D,-0.71166,0.00688,0.0028285,day7,-2.4219,0.006254
heavy,mono,rep1,EMG1,-0.53408,0.008123,0.0034626,day13,-4.5753,0.079393
heavy,mono,rep1,EMG1,-0.53408,0.008123,0.0034626,day7,-1.3081,0.066762
heavy,mono,rep1,CNOT3,-0.35824,0.007815,0.0033132,day13,-2.9783,0.071814
heavy,mono,rep1,CNOT3,-0.35824,0.007815,0.0033132,day7,-0.57019,0.251645
heavy,mono,rep1,DDX55,-0.68534,0.00663,0.0026428,day13,-1.7005,0.088627
heavy,mono,rep1,DDX55,-0.68534,0.00663,0.0026428,day7,-0.11437,NA
heavy,mono,rep1,UTP11,-0.7841,0.007425,0.0031139,day13,-3.5039,0.062655
heavy,mono,rep1,UTP11,-0.7841,0.007425,0.0031139,day7,-1.7605,0.008813
heavy,mono,rep1,MTREX,-0.56644,0.007227,0.0030142,day13,-5.0362,0.035701
heavy,mono,rep1,MTREX,-0.56644,0.007227,0.0030142,day7,-1.979,0.018578
heavy,mono,rep1,EIF3A,-0.98115,0.006351,0.0025024,day13,-2.2698,0.099386
heavy,mono,rep1,EIF3A,-0.98115,0.006351,0.0025024,day7,-2.0502,0.018444
heavy,mono,rep1,POP1,-0.31677,0.00688,0.0028376,day13,-5.0956,0.040167
heavy,mono,rep1,POP1,-0.31677,0.00688,0.0028376,day7,-1.2823,0.02882
heavy,mono,rep1,ATP5F1B,-0.23799,0.006758,0.0027561,day13,-5.0236,0.048414
heavy,mono,rep1,ATP5F1B,-0.23799,0.006758,0.0027561,day7,-0.79568,0.068887
heavy,mono,rep1,NOL10,-0.47475,0.006758,0.002747,day13,-5.555,0.018438
heavy,mono,rep1,NOL10,-0.47475,0.006758,0.002747,day7,-1.1876,0.053083
heavy,mono,rep1,NVL,-0.65168,0.006711,0.0027062,day13,-1.4149,0.297351
heavy,mono,rep1,NVL,-0.65168,0.006711,0.0027062,day7,0.20368,NA
heavy,mono,rep1,RRP1,-1.5579,0.005727,0.0022171,day13,-4.5261,0.025029
heavy,mono,rep1,RRP1,-1.5579,0.005727,0.0022171,day7,-0.6464,0.271466
heavy,mono,rep1,RIOK3,-0.38065,0.00666,0.00267,day13,0.4667,NA
heavy,mono,rep1,RIOK3,-0.38065,0.00666,0.00267,day7,0.28444,NA
heavy,mono,rep1,TRMT112,-0.51467,0.00663,0.0026428,day13,-2.945,0.095416
heavy,mono,rep1,TRMT112,-0.51467,0.00663,0.0026428,day7,-0.77327,0.166817
heavy,mono,rep1,POP5,-0.53357,0.006351,0.0024888,day13,-5.0282,0.041049
heavy,mono,rep1,POP5,-0.53357,0.006351,0.0024888,day7,-0.90833,0.039205
heavy,mono,rep1,PSMA2,-0.58842,0.005752,0.0022397,day13,-3.4906,0.070028000000000007
heavy,mono,rep1,PSMA2,-0.58842,0.005752,0.0022397,day7,-2.6923,0.001091
heavy,mono,rep1,N4BP2,-0.35975,0.005638,0.0021695,day13,0.80418,NA
heavy,mono,rep1,N4BP2,-0.35975,0.005638,0.0021695,day7,0.1983,NA
heavy,mono,rep1,ZCCHC9,-0.7787,0.005379,0.002045,day13,-2.6417,0.088394
heavy,mono,rep1,ZCCHC9,-0.7787,0.005379,0.002045,day7,-0.68508,0.282215
heavy,mono,rep1,PSMB1,-0.60128,0.00534,0.0020178,day13,-3.8637,0.097749
heavy,mono,rep1,PSMB1,-0.60128,0.00534,0.0020178,day7,-1.6378,0.113758
heavy,mono,rep1,URB2,-1.0682,0.00518,0.0019453,day13,-4.7074,0.048498
heavy,mono,rep1,URB2,-1.0682,0.00518,0.0019453,day7,-0.52973,0.29542
heavy,mono,rep1,CCDC86,-0.40116,0.005127,0.0019136,day13,-0.27739,NA
heavy,mono,rep1,CCDC86,-0.40116,0.005127,0.0019136,day7,-0.013268,NA
heavy,mono,rep1,TMA16,-1.4912,0.004359,0.0015422,day13,-3.2016,0.050867
heavy,mono,rep1,TMA16,-1.4912,0.004359,0.0015422,day7,-0.62581,0.245967
heavy,mono,rep1,RPS18,-2.0038,0.004276,0.0014879,day13,-3.2664,0.053152
heavy,mono,rep1,RPS18,-2.0038,0.004276,0.0014879,day7,-2.423,0.014494
heavy,mono,rep1,PDS5A,-0.46423,0.004878,0.0018094,day13,0.99667,NA
heavy,mono,rep1,PDS5A,-0.46423,0.004878,0.0018094,day7,0.53901,0.191614
heavy,mono,rep1,PSMB2,-0.6491,0.004871,0.0017959,day13,-6.1234,0.006165
heavy,mono,rep1,PSMB2,-0.6491,0.004871,0.0017959,day7,-3.417,1.6e-4
heavy,mono,rep1,RPS25,-0.81544,0.004766,0.001746,day13,-3.4611,0.050217
heavy,mono,rep1,RPS25,-0.81544,0.004766,0.001746,day7,-1.8569,0.047971
heavy,mono,rep1,NOL8,-1.2398,0.002934,9.3982e-4,day13,-0.80251,NA
heavy,mono,rep1,NOL8,-1.2398,0.002934,9.3982e-4,day7,-0.51075,NA
heavy,mono,rep1,PSMD6,-0.72739,0.004609,0.0016781,day13,-5.6259,0.009907
heavy,mono,rep1,PSMD6,-0.72739,0.004609,0.0016781,day7,-3.1479,0.002014
heavy,mono,rep1,NCL,-1.2609,0.003885,0.0013293,day13,-2.5741,0.048466
heavy,mono,rep1,NCL,-1.2609,0.003885,0.0013293,day7,-0.48056,NA
heavy,mono,rep1,DNTTIP2,-0.37681,0.004551,0.0016464,day13,-1.3286,0.095416
heavy,mono,rep1,DNTTIP2,-0.37681,0.004551,0.0016464,day7,-0.95547,0.05762
heavy,mono,rep1,UTP3,-1.2398,0.004517,0.0016237,day13,-4.7385,0.028331
heavy,mono,rep1,UTP3,-1.2398,0.004517,0.0016237,day7,-1.7004,0.008073
heavy,mono,rep1,DCAF13,-0.88129,0.004458,0.001592,day13,-3.1098,0.061873
heavy,mono,rep1,DCAF13,-0.88129,0.004458,0.001592,day7,-1.5074,0.011556
heavy,mono,rep1,WDR12,-1.6811,7.88e-4,1.6532e-4,day13,-3.5042,0.088266
heavy,mono,rep1,WDR12,-1.6811,7.88e-4,1.6532e-4,day7,-0.82602,0.028325
heavy,mono,rep1,EIF2S3,-1.3639,0.004359,0.0015467,day13,-5.6968,0.012757
heavy,mono,rep1,EIF2S3,-1.3639,0.004359,0.0015467,day7,-2.2751,0.00609
heavy,mono,rep1,CARS1,-0.66947,0.004359,0.0015422,day13,-4.4339,0.024534
heavy,mono,rep1,CARS1,-0.66947,0.004359,0.0015422,day7,-1.4322,0.013519
heavy,mono,rep1,RPS27A,-1.4983,0.004148,0.0014335,day13,-5.9449,0.016007
heavy,mono,rep1,RPS27A,-1.4983,0.004148,0.0014335,day7,-3.7139,0.001217
heavy,mono,rep1,NOL12,-0.69035,0.003885,0.0013339,day13,-1.4274,0.086942
heavy,mono,rep1,NOL12,-0.69035,0.003885,0.0013339,day7,0.18382,NA
heavy,mono,rep1,GUF1,-0.32049,0.003711,0.0012569,day13,0.78712,NA
heavy,mono,rep1,GUF1,-0.32049,0.003711,0.0012569,day7,0.42182,0.289711
heavy,mono,rep1,EIF2B3,-0.53913,0.003682,0.0012388,day13,-5.7423,0.00706
heavy,mono,rep1,EIF2B3,-0.53913,0.003682,0.0012388,day7,-2.0012,9.95e-4
heavy,mono,rep1,ETF1,-1.2795,0.003653,0.0012206,day13,-3.2561,0.050971
heavy,mono,rep1,ETF1,-1.2795,0.003653,0.0012206,day7,-2.6563,0.039965
heavy,mono,rep1,PSMC2,-1.3279,0.003597,0.0011935,day13,-5.8217,0.009889
heavy,mono,rep1,PSMC2,-1.3279,0.003597,0.0011935,day7,-4.8556,1.6e-4
heavy,mono,rep1,CNOT1,-0.63043,0.003553,0.0011708,day13,-2.8571,0.056629
heavy,mono,rep1,CNOT1,-0.63043,0.003553,0.0011708,day7,-1.1364,0.042233
heavy,mono,rep1,RBM28,-1.7176,5.64e-4,9.7379e-5,day13,-1.173,0.363677
heavy,mono,rep1,RBM28,-1.7176,5.64e-4,9.7379e-5,day7,-0.47504,0.310855
heavy,mono,rep1,RRP12,-0.71064,0.003468,0.0011346,day13,-5.5481,0.006165
heavy,mono,rep1,RRP12,-0.71064,0.003468,0.0011346,day7,-1.5254,0.007709
heavy,mono,rep1,NUP93,-0.61411,0.003436,0.0011165,day13,-3.0687,0.202727
heavy,mono,rep1,NUP93,-0.61411,0.003436,0.0011165,day7,-0.83131,NA
heavy,mono,rep1,CCT6A,-1.0573,0.002956,9.5341e-4,day13,-5.5279,0.019548
heavy,mono,rep1,CCT6A,-1.0573,0.002956,9.5341e-4,day7,-2.4389,0.012203
heavy,mono,rep1,WDR43,-0.92903,0.002934,9.3529e-4,day13,-3.7874,0.038687
heavy,mono,rep1,WDR43,-0.92903,0.002934,9.3529e-4,day7,-1.0479,0.185032
heavy,mono,rep1,RAN,-1.122,0.00292,9.2171e-4,day13,-5.4503,0.018
heavy,mono,rep1,RAN,-1.122,0.00292,9.2171e-4,day7,-2.7707,0.002407
heavy,mono,rep1,NOL9,-0.78935,0.002912,9.1265e-4,day13,-2.662,0.214097
heavy,mono,rep1,NOL9,-0.78935,0.002912,9.1265e-4,day7,-0.1497,NA
heavy,mono,rep1,RPS23,-1.2539,0.002701,8.4018e-4,day13,-4.2255,0.046659
heavy,mono,rep1,RPS23,-1.2539,0.002701,8.4018e-4,day7,-2.9155,0.001214
heavy,mono,rep1,RPL12,-1.2368,0.002701,8.3565e-4,day13,-4.427,0.086624
heavy,mono,rep1,RPL12,-1.2368,0.002701,8.3565e-4,day7,-2.4591,0.056454
heavy,mono,rep1,RPL7,-2.3355,0.002701,8.3112e-4,day13,-4.1349,0.088524
heavy,mono,rep1,RPL7,-2.3355,0.002701,8.3112e-4,day7,-2.3229,0.014808
heavy,mono,rep1,RPL35,-3.2314,0.001585,4.0537e-4,day13,-6.008,0.026378
heavy,mono,rep1,RPL35,-3.2314,0.001585,4.0537e-4,day7,-2.0753,0.003823
heavy,mono,rep1,TCP1,-1.2559,0.002613,7.9489e-4,day13,-4.8757,0.017107
heavy,mono,rep1,TCP1,-1.2559,0.002613,7.9489e-4,day7,-2.6503,0.003181
heavy,mono,rep1,DKC1,-0.50947,0.002573,7.7677e-4,day13,-3.5026,0.053152
heavy,mono,rep1,DKC1,-0.50947,0.002573,7.7677e-4,day7,-0.80859,0.034751
heavy,mono,rep1,UTP6,-0.47956,0.002573,7.7224e-4,day13,-4.4455,0.05161
heavy,mono,rep1,UTP6,-0.47956,0.002573,7.7224e-4,day7,-0.93673,0.032458
heavy,mono,rep1,RPS20,-2.5187,0.002364,6.8618e-4,day13,-6.1046,0.014489
heavy,mono,rep1,RPS20,-2.5187,0.002364,6.8618e-4,day7,-3.2629,0.00426
heavy,mono,rep1,EIF2B4,-0.72684,0.002522,7.4959e-4,day13,-4.7036,0.040167
heavy,mono,rep1,EIF2B4,-0.72684,0.002522,7.4959e-4,day7,-2.1726,0.001641
heavy,mono,rep1,ATP5F1A,-0.84434,0.00248,7.3148e-4,day13,-4.8908,0.011404
heavy,mono,rep1,ATP5F1A,-0.84434,0.00248,7.3148e-4,day7,-0.65695,0.193922
heavy,mono,rep1,EIF3C,-1.7331,0.002407,7.043e-4,day13,-4.6771,0.014012
heavy,mono,rep1,EIF3C,-1.7331,0.002407,7.043e-4,day7,-3.8483,0.01611
heavy,mono,rep1,NUP98,-1.116,0.002351,6.7713e-4,day13,-5.4469,0.026291
heavy,mono,rep1,NUP98,-1.116,0.002351,6.7713e-4,day7,-1.7115,0.035403
heavy,mono,rep1,BMS1,-0.54952,0.002275,6.4995e-4,day13,-3.1941,0.049094
heavy,mono,rep1,BMS1,-0.54952,0.002275,6.4995e-4,day7,-1.0324,0.080081
heavy,mono,rep1,RPF2,-1.6042,9.62e-4,2.1061e-4,day13,-3.9003,0.06472
heavy,mono,rep1,RPF2,-1.6042,9.62e-4,2.1061e-4,day7,-1.1934,0.123106
heavy,mono,rep1,EBNA1BP2,-1.769,0.002197,6.2277e-4,day13,-1.0053,NA
heavy,mono,rep1,EBNA1BP2,-1.769,0.002197,6.2277e-4,day7,-0.74231,0.239444
heavy,mono,rep1,FBL,-1.3832,0.002197,6.1825e-4,day13,-5.6389,0.008854
heavy,mono,rep1,FBL,-1.3832,0.002197,6.1825e-4,day7,-1.7966,0.019907
heavy,mono,rep1,UTP15,-0.68882,0.002197,6.1825e-4,day13,-2.696,0.047477
heavy,mono,rep1,UTP15,-0.68882,0.002197,6.1825e-4,day7,-1.3652,0.066762
heavy,mono,rep1,RPS11,-2.085,0.002039,5.6389e-4,day13,-4.9849,0.018438
heavy,mono,rep1,RPS11,-2.085,0.002039,5.6389e-4,day7,-2.7492,0.017427
heavy,mono,rep1,RPS8,-1.1054,0.00199,5.4578e-4,day13,-5.3915,0.02777
heavy,mono,rep1,RPS8,-1.1054,0.00199,5.4578e-4,day7,-2.5827,0.00122
heavy,mono,rep1,NXF1,-0.92228,0.001974,5.3672e-4,day13,-2.9613,0.094964
heavy,mono,rep1,NXF1,-0.92228,0.001974,5.3672e-4,day7,-2.4032,0.002736
heavy,mono,rep1,EIF3E,-0.59538,0.001739,4.6878e-4,day13,-3.07,0.112554
heavy,mono,rep1,EIF3E,-0.59538,0.001739,4.6878e-4,day7,-1.2259,0.022881
heavy,mono,rep1,UBTF,-0.6874,0.001667,4.416e-4,day13,-3.1862,0.076615
heavy,mono,rep1,UBTF,-0.6874,0.001667,4.416e-4,day7,-0.19902,NA
heavy,mono,rep1,MARS1,-0.45601,0.001647,4.3255e-4,day13,-4.554,0.037545
heavy,mono,rep1,MARS1,-0.45601,0.001647,4.3255e-4,day7,-0.3798,0.090735
heavy,mono,rep1,RPL27A,-4.1265,0.001737,4.6425e-4,day13,-4.828,0.039857
heavy,mono,rep1,RPL27A,-4.1265,0.001737,4.6425e-4,day7,-2.6049,0.009362
heavy,mono,rep1,RPL13A,-1.981,0.001592,4.1443e-4,day13,-3.0179,0.179571
heavy,mono,rep1,RPL13A,-1.981,0.001592,4.1443e-4,day7,-1.2726,0.012199
heavy,mono,rep1,RCL1,-0.56732,0.001588,4.099e-4,day13,-2.9023,0.138741
heavy,mono,rep1,RCL1,-0.56732,0.001588,4.099e-4,day7,-0.55499,0.04067
heavy,mono,rep1,ABCE1,-0.93316,0.001528,3.8725e-4,day13,-3.9664,0.094576
heavy,mono,rep1,ABCE1,-0.93316,0.001528,3.8725e-4,day7,-1.5282,0.018204
heavy,mono,rep1,IMP3,-0.74499,0.00147,3.6914e-4,day13,-3.5992,0.072532
heavy,mono,rep1,IMP3,-0.74499,0.00147,3.6914e-4,day7,-1.2325,0.096693
heavy,mono,rep1,WDR75,-1.0167,0.001465,3.6461e-4,day13,-3.9206,0.050217
heavy,mono,rep1,WDR75,-1.0167,0.001465,3.6461e-4,day7,-1.1182,0.016336
heavy,mono,rep1,NSA2,-2.1281,0.001465,3.6461e-4,day13,-4.3828,0.067221
heavy,mono,rep1,NSA2,-2.1281,0.001465,3.6461e-4,day7,-1.4294,0.039363
heavy,mono,rep1,RPS13,-2.284,0.001456,3.5555e-4,day13,-5.4226,0.010618
heavy,mono,rep1,RPS13,-2.284,0.001456,3.5555e-4,day7,-2.9281,8.7e-4
heavy,mono,rep1,PELP1,-1.0458,0.001395,3.3743e-4,day13,-3.5858,0.050217
heavy,mono,rep1,PELP1,-1.0458,0.001395,3.3743e-4,day7,-0.29248,NA
heavy,mono,rep1,EIF2B5,-0.90188,0.001395,3.3743e-4,day13,-5.9718,0.007984
heavy,mono,rep1,EIF2B5,-0.90188,0.001395,3.3743e-4,day7,-2.2662,0.00432
heavy,mono,rep1,NOL6,-0.63072,0.001395,3.3743e-4,day13,-4.1341,0.056795
heavy,mono,rep1,NOL6,-0.63072,0.001395,3.3743e-4,day7,-0.86084,0.038333
heavy,mono,rep1,NOP56,-1.6964,0.001177,2.7402e-4,day13,-5.5726,0.018
heavy,mono,rep1,NOP56,-1.6964,0.001177,2.7402e-4,day7,-2.3379,0.006784
heavy,mono,rep1,RPS12,-1.3989,0.001142,2.6043e-4,day13,-4.7793,0.07303
heavy,mono,rep1,RPS12,-1.3989,0.001142,2.6043e-4,day7,-2.5851,0.003806
heavy,mono,rep1,RPS16,-2.0306,0.001282,3.012e-4,day13,-6.5667,0.023206
heavy,mono,rep1,RPS16,-2.0306,0.001282,3.012e-4,day7,-2.7808,0.015843
heavy,mono,rep1,MYBBP1A,-0.9696,0.001113,2.5137e-4,day13,-2.675,0.037224
heavy,mono,rep1,MYBBP1A,-0.9696,0.001113,2.5137e-4,day7,-0.56908,0.072819
heavy,mono,rep1,DDX51,-1.241,0.001104,2.4685e-4,day13,-2.9308,0.071488
heavy,mono,rep1,DDX51,-1.241,0.001104,2.4685e-4,day7,-0.57093,0.069419
heavy,mono,rep1,FAU,-2.5117,0.001177,2.7402e-4,day13,-6.6529,0.006381
heavy,mono,rep1,FAU,-2.5117,0.001177,2.7402e-4,day7,-3.3018,8.7e-4
heavy,mono,rep1,URB1,-1.1241,9.93e-4,2.1967e-4,day13,-1.2942,0.345662
heavy,mono,rep1,URB1,-1.1241,9.93e-4,2.1967e-4,day7,-0.26355,NA
heavy,mono,rep1,CCT4,-1.1782,9.51e-4,2.0608e-4,day13,-5.2175,0.023331
heavy,mono,rep1,CCT4,-1.1782,9.51e-4,2.0608e-4,day7,-1.6502,0.005777
heavy,mono,rep1,RPL10A,-1.8668,8.98e-4,1.9249e-4,day13,-5.5411,0.02324
heavy,mono,rep1,RPL10A,-1.8668,8.98e-4,1.9249e-4,day7,-2.3848,0.008714
heavy,mono,rep1,NOP58,-1.535,8.98e-4,1.9249e-4,day13,-5.1037,0.01886
heavy,mono,rep1,NOP58,-1.535,8.98e-4,1.9249e-4,day7,-1.7877,0.012694
heavy,mono,rep1,NIFK,-1.6281,7.88e-4,1.6532e-4,day13,-2.7919,0.160793
heavy,mono,rep1,NIFK,-1.6281,7.88e-4,1.6532e-4,day7,-0.61585,NA
heavy,mono,rep1,ISG20L2,-2.0638,7.88e-4,1.6532e-4,day13,-4.3346,0.026659
heavy,mono,rep1,ISG20L2,-2.0638,7.88e-4,1.6532e-4,day7,-0.77847,0.087328
heavy,mono,rep1,IMP4,-0.86508,7.88e-4,1.6532e-4,day13,-4.6228,0.017111
heavy,mono,rep1,IMP4,-0.86508,7.88e-4,1.6532e-4,day7,-1.1216,0.027159
heavy,mono,rep1,RPS19,-1.5875,7.88e-4,1.6532e-4,day13,-5.3529,0.018601
heavy,mono,rep1,RPS19,-1.5875,7.88e-4,1.6532e-4,day7,-2.2042,0.001206
heavy,mono,rep1,EIF3I,-1.1663,7.88e-4,1.6079e-4,day13,-6.069,0.006022
heavy,mono,rep1,EIF3I,-1.1663,7.88e-4,1.6079e-4,day7,-1.8533,0.004907
heavy,mono,rep1,TUBGCP3,-0.97738,7.75e-4,1.5173e-4,day13,-4.4245,0.040484
heavy,mono,rep1,TUBGCP3,-0.97738,7.75e-4,1.5173e-4,day7,-1.0208,0.022528
heavy,mono,rep1,NOC3L,-0.96365,7.61e-4,1.472e-4,day13,-2.4993,0.1845
heavy,mono,rep1,NOC3L,-0.96365,7.61e-4,1.472e-4,day7,0.51316,0.24048
heavy,mono,rep1,RPS15A,-1.6725,7.46e-4,1.4267e-4,day13,-4.0947,0.017878
heavy,mono,rep1,RPS15A,-1.6725,7.46e-4,1.4267e-4,day7,-2.0176,0.009362
heavy,mono,rep1,RPL30,-4.0293,7.31e-4,1.3814e-4,day13,-5.7316,0.030156
heavy,mono,rep1,RPL30,-4.0293,7.31e-4,1.3814e-4,day7,-2.3955,0.029719
heavy,mono,rep1,RPS15,-1.827,7.31e-4,1.3814e-4,day13,-5.8391,0.006917
heavy,mono,rep1,RPS15,-1.827,7.31e-4,1.3814e-4,day7,-2.5529,0.004672
heavy,mono,rep1,RPS21,-1.0695,7.25e-4,1.3361e-4,day13,-4.4746,0.029702
heavy,mono,rep1,RPS21,-1.0695,7.25e-4,1.3361e-4,day7,-1.1185,0.038933
heavy,mono,rep1,DDX56,-2.1373,7.25e-4,1.3361e-4,day13,-3.178,0.174862
heavy,mono,rep1,DDX56,-2.1373,7.25e-4,1.3361e-4,day7,-0.65507,0.289392
heavy,mono,rep1,GNL3,-1.4293,6.68e-4,1.2003e-4,day13,-4.7902,0.062581
heavy,mono,rep1,GNL3,-1.4293,6.68e-4,1.2003e-4,day7,-0.88906,0.159095
heavy,mono,rep1,RRS1,-1.2091,6.25e-4,1.1097e-4,day13,-1.9166,0.327644
heavy,mono,rep1,RRS1,-1.2091,6.25e-4,1.1097e-4,day7,-0.50601,NA
heavy,mono,rep1,BRF1,-0.83068,6.08e-4,1.0644e-4,day13,-5.0598,0.047967
heavy,mono,rep1,BRF1,-0.83068,6.08e-4,1.0644e-4,day7,-1.4703,0.034782
heavy,mono,rep1,DDX24,-2.024,5.18e-4,8.8321e-5,day13,-1.6477,0.088879
heavy,mono,rep1,DDX24,-2.024,5.18e-4,8.8321e-5,day7,-0.92553,0.14268
heavy,mono,rep1,CCT2,-0.98634,4.98e-4,8.3792e-5,day13,-3.7028,0.058371
heavy,mono,rep1,CCT2,-0.98634,4.98e-4,8.3792e-5,day7,-1.6194,0.006754
heavy,mono,rep1,RPS29,-1.7288,4.98e-4,8.3792e-5,day13,-5.6988,0.017246
heavy,mono,rep1,RPS29,-1.7288,4.98e-4,8.3792e-5,day7,-2.2528,0.00121
heavy,mono,rep1,ABCF1,-0.90234,4.98e-4,8.3792e-5,day13,-3.169,0.071488
heavy,mono,rep1,ABCF1,-0.90234,4.98e-4,8.3792e-5,day7,-0.07702,NA
heavy,mono,rep1,DDX10,-1.0633,4.98e-4,8.3792e-5,day13,-4.8277,0.030156
heavy,mono,rep1,DDX10,-1.0633,4.98e-4,8.3792e-5,day7,-1.8598,0.008073
heavy,mono,rep1,FTSJ3,-1.9894,4.98e-4,8.3792e-5,day13,-4.8755,0.061408
heavy,mono,rep1,FTSJ3,-1.9894,4.98e-4,8.3792e-5,day7,-0.82314,0.067428
heavy,mono,rep1,RPLP1,-1.9833,4.98e-4,7.9262e-5,day13,-4.5913,0.018438
heavy,mono,rep1,RPLP1,-1.9833,4.98e-4,7.9262e-5,day7,-1.6086,0.058765
heavy,mono,rep1,LAS1L,-1.2185,4.98e-4,7.9262e-5,day13,-3.2449,0.096465
heavy,mono,rep1,LAS1L,-1.2185,4.98e-4,7.9262e-5,day7,-0.57085,0.286985
heavy,mono,rep1,RPL23,-3.1666,3.04e-4,3.8499e-5,day13,-5.5741,0.018
heavy,mono,rep1,RPL23,-3.1666,3.04e-4,3.8499e-5,day7,-1.6508,0.028781
heavy,mono,rep1,NOP2,-2.104,4.98e-4,7.9262e-5,day13,-4.0315,0.062581
heavy,mono,rep1,NOP2,-2.104,4.98e-4,7.9262e-5,day7,-0.96124,0.217091
heavy,mono,rep1,EIF6,-2.9836,4.39e-4,6.5674e-5,day13,-4.5938,0.018
heavy,mono,rep1,EIF6,-2.9836,4.39e-4,6.5674e-5,day7,-1.6468,0.018578
heavy,mono,rep1,RSL1D1,-1.8656,4.39e-4,6.5674e-5,day13,-3.4422,0.094576
heavy,mono,rep1,RSL1D1,-1.8656,4.39e-4,6.5674e-5,day7,-0.74868,0.077001
heavy,mono,rep1,RPL11,-3.8823,4.21e-4,6.1145e-5,day13,-5.2048,0.024345
heavy,mono,rep1,RPL11,-3.8823,4.21e-4,6.1145e-5,day7,-3.0749,0.005077
heavy,mono,rep1,RPL10,-3.19,4.21e-4,6.1145e-5,day13,-3.8446,0.050785
heavy,mono,rep1,RPL10,-3.19,4.21e-4,6.1145e-5,day7,-1.8224,0.034782
heavy,mono,rep1,UTP20,-0.87912,4.21e-4,6.1145e-5,day13,-4.4532,0.021103
heavy,mono,rep1,UTP20,-0.87912,4.21e-4,6.1145e-5,day7,-0.95192,0.017907
heavy,mono,rep1,RPLP2,-2.5005,4.21e-4,6.1145e-5,day13,-4.5532,0.058835
heavy,mono,rep1,RPLP2,-2.5005,4.21e-4,6.1145e-5,day7,-1.8367,0.008714
heavy,mono,rep1,RPL5,-3.4977,4.21e-4,6.1145e-5,day13,-5.1455,0.041463
heavy,mono,rep1,RPL5,-3.4977,4.21e-4,6.1145e-5,day7,-2.8708,0.006754
heavy,mono,rep1,BOP1,-2.0104,3.04e-4,3.8499e-5,day13,-2.9378,0.069235
heavy,mono,rep1,BOP1,-2.0104,3.04e-4,3.8499e-5,day7,-0.60251,0.068409
heavy,mono,rep1,CCT3,-1.2134,3.9e-4,5.2087e-5,day13,-4.6342,0.022264
heavy,mono,rep1,CCT3,-1.2134,3.9e-4,5.2087e-5,day7,-1.7558,0.006754
heavy,mono,rep1,RPL18A,-3.4918,3.62e-4,4.7557e-5,day13,-5.9543,0.018438
heavy,mono,rep1,RPL18A,-3.4918,3.62e-4,4.7557e-5,day7,-2.4432,0.011212
heavy,mono,rep1,RPS3,-1.9996,3.33e-4,4.3028e-5,day13,-5.7401,0.01192
heavy,mono,rep1,RPS3,-1.9996,3.33e-4,4.3028e-5,day7,-2.701,8.23e-4
heavy,mono,rep1,RPL24,-3.781,3.04e-4,3.8499e-5,day13,-6.3408,0.012757
heavy,mono,rep1,RPL24,-3.781,3.04e-4,3.8499e-5,day7,-2.2709,0.009879
heavy,mono,rep1,RPL23A,-3.28,2.84e-4,3.397e-5,day13,-5.4728,0.019124
