sgrna,sample_name,rep1,rep2
GSPT2_1_2,light,0.05085,-0.061698
IFIT5_2_3,light,-0.058344,0.04633
EIF3CL_2_3,light,-0.21379,-0.33597
SIDT2_1_2,light,0.061354,0.10037
CISD2_2_3,light,-0.19549,-0.30073
RPA2_3_4,light,-0.21229,0.25698
SNRNP200_4_1,light,-0.21229,-1.0121
POLR2D_3_4,light,-0.21084,0.73244
DUSP14_2_3,light,0.042097999999999997,0.084343
DBT_2_3,light,0.055081,0.16617
CPSF4L_1_2,light,-0.044994,0.05803
PCBP2_3_4,light,0.049342,-0.051901
NOS1_4_1,light,-0.070902,-0.050532
SCG3_1_2,light,0.040306,-0.054009
SAMD4B_4_1,light,0.036609,-0.081233
WTAP_2_3,light,0.050035,0.004678
DHX38_3_4,light,-0.11556,-0.48659
EBP_1_2,light,-0.073638,-0.021033
PTBP2_1_2,light,0.042414,0.072636
CCNT2_2_3,light,0.047966,0.088685
VIM_3_4,light,0.061239,0.088332
MTIF2_4_1,light,0.032003,0.0070989
SARNP_4_1,light,-0.099516,0.062398
RPS10_3_4,light,0.14691,-0.47533
METTL4_4_1,light,0.038678,0.026828
ZNFX1_1_2,light,0.065776,0.0059103
CLK1_1_2,light,-0.041479,0.061726
MSI1_4_1,light,0.053573,0.0013257
SLC25A11_1_2,light,0.082883,0.15692
ALDH18A1_4_1,light,0.050222,-0.028854
EIF4E1B_2_3,light,0.081925,-0.025886
EIF1AX_3_4,light,0.057797,0.051522
GPATCH8_2_3,light,-0.059331,-0.18171
USP39_3_4,light,-0.088729,-0.20655
MSL3_1_2,light,0.029175,0.023683
RBMY1B_1_2,light,0.061971,0.069725
ANG_4_1,light,0.069178,-0.011196
MRPL23_1_2,light,-0.047785,-0.033688
DHX40_3_4,light,-0.056449,0.02652
CCDC47_1_2,light,-0.052299,0.050343
AIMP2_2_3,light,0.074978,-0.047956
TSEN54_3_4,light,0.055996,0.048978
THOC5_4_1,light,-0.072582,-0.13469
RRP7A_4_1,light,0.054698,0.13782
C19ORF47_2_3,light,-0.091565,0.010856
CWC27_4_1,light,-0.046878,-0.050238
DDX49_1_2,light,0.05778,0.075947
RSRC2_2_3,light,0.11726,0.65438
HEATR1_4_1,light,0.063659,0.077776
INTS3_4_1,light,-0.085919,-0.019751
U2AF1L4_4_1,light,0.11582,0.61807
NXF5_1_2,light,-0.091504,-0.075071
GSTP1_3_4,light,0.052333,0.17419
MRPL47_3_4,light,-0.058812,0.14725
ACIN1_2_3,light,0.16216,0.46969
DNAJC21_1_2,light,0.065091,-0.014575
H1-10_2_3,light,0.065091,-0.29172
LSM14B_3_4,light,0.08037,0.12723
API5_4_1,light,0.061224,-0.11677
PIWIL4_2_3,light,-0.053714,0.070722
F11R_2_3,light,0.052684,-0.037725
RBMX_2_3,light,0.08957,-0.41062
COA6_1_2,light,0.046305,0.030363
MRPS18B_2_3,light,-0.042378,-0.045286
MIF4GD_2_3,light,-0.05816,-0.0062736
CCDC43_1_2,light,0.069521,-0.060563
DDX46_1_2,light,-0.10144,-0.28861
RPN2_2_3,light,0.11932,0.44752
TOP1_1_2,light,0.049066,0.075316
KCTD12_2_3,light,-0.05304,-0.10241
AAR2_1_2,light,-0.30838,-0.075035
SERGEF_4_1,light,0.080588,0.2773
TRMT12_2_3,light,-0.039041,0.09797
TST_1_2,light,-0.062798,-0.10813
ZNF207_2_3,light,0.062766,-0.049718
MRPL15_2_3,light,0.074231,-0.14252
SRSF4_4_1,light,0.058025,-0.12673
CHMP2A_2_3,light,0.19209,-0.373
TFB2M_3_4,light,-0.062705,0.26267
SNRPC_3_4,light,-0.15388,0.32898
MRPS2_1_2,light,-0.058825,0.043785
LIN28B_2_3,light,0.050751,0.053639
RANBP6_2_3,light,0.052698,0.072416
RBMS2_2_3,light,0.050391,0.05634
CDKAL1_1_2,light,0.05549,0.11649
LLPH_3_4,light,0.069082,-0.10776
DBNL_3_4,light,-0.094446,0.27384
MRPL37_4_1,light,-0.060968,-0.095032
RP9_3_4,light,0.04464,0.063685
EEFSEC_3_4,light,0.079926,0.095532
MTHFD1_2_3,light,0.10636,-0.10937
NAA38_4_1,light,0.052292,-0.10304
VARS1_4_1,light,-0.077247,-0.0015322
AFF3_1_2,light,-0.10703,0.1035
FUBP1_4_1,light,0.050411,0.038708
TNRC6A_1_2,light,-0.067473,0.22173
ANXA11_3_4,light,0.14498,0.077779
RNASE4_1_2,light,0.046159,0.020727
CNOT2_2_3,light,-0.050087,-0.12774
C17ORF85_4_1,light,0.064141,-0.043556
MRPS34_1_2,light,-0.071584,0.010092
YBX3_2_3,light,0.048544,0.055648
PPP1CC_1_2,light,0.041757,-0.043871
MRPL51_3_4,light,-0.062964,-0.16584
PABPC1L2A_1_2,light,-0.090635,0.10114
TAF15_3_4,light,-0.11066,0.27966
UNKL_1_2,light,-0.11066,0.064773
APOBEC3F_2_3,light,-0.04574,0.031336
ZNHIT6_2_3,light,0.047297,0.071592
H4C5_3_4,light,-0.072723,0.071612
SSR1_3_4,light,0.081058,0.48083
EIF4E3_3_4,light,0.047828,0.03747
RBM23_3_4,light,0.080138,0.27481
UTP23_3_4,light,0.12519,0.20333
LBR_2_3,light,-0.15634,0.0010425
REXO2_4_1,light,0.039485,0.13596
TNRC6C_3_4,light,-0.046423,-0.023037
TSEN2_2_3,light,0.094573,-0.027967
ELP4_2_3,light,0.096108,0.085522
NUBP1_1_2,light,0.075275,0.0038299
GLRX3_4_1,light,0.057041,0.11109
EIF1_2_3,light,0.060477,0.042137
MRPL3_4_1,light,-0.067157,-2.5801e-4
CS_4_1,light,0.046894,-0.053335
NOP14_2_3,light,0.095034,0.36742
DDX6_3_4,light,0.044871,-0.024477
PHF6_2_3,light,-0.048777,0.012527
DXO_3_4,light,-0.06744,-0.070511
TCOF1_2_3,light,0.059674,-0.068386
SRSF4_1_2,light,-0.048472,0.063191
CADM1_2_3,light,0.083568,0.16682
G3BP1_3_4,light,0.07071,0.05592
NUP153_4_1,light,-0.13852,0.46492
QKI_1_2,light,-0.064749,-0.12344
NUDT12_3_4,light,0.064538,0.13822
ENOX1_1_2,light,0.16029,-0.12426
XRN1_4_1,light,-0.050454,-0.074012
BCCIP_4_1,light,-0.031525,-0.14764
POLR2L_2_3,light,0.07142,0.11897
APEH_4_1,light,0.052026,0.095768
NOL3_2_3,light,-0.070954,0.079417
PKM_3_4,light,0.040899,0.0095234
RAI1_4_1,light,-0.040119,-0.093818
EED_4_1,light,0.030424,0.056311
DDX53_4_1,light,0.049172,0.09917
CNBP_2_3,light,-0.077143,0.13973
HSPA1B_1_2,light,0.053813,0.10861
LRPPRC_4_1,light,0.069571,0.21814
PUS10_3_4,light,0.052331,0.20605
MIF4GD_4_1,light,-0.056384,-0.12794
PIH1D1_1_2,light,0.071669,0.055268
AHNAK_3_4,light,0.047159,0.10581
SNIP1_3_4,light,-0.053607,4.6894e-4
ENOX1_3_4,light,0.073578,-0.23946
DCD_2_3,light,0.067731,0.17548
NANOS3_1_2,light,0.040773,-0.0071715
PABPC1L_2_3,light,-0.059191,-0.14796
CCDC9_3_4,light,0.067914,-0.11387
EIF4G3_2_3,light,0.032986,-0.051682
THOC5_2_3,light,-0.095359,0.043651
NARS2_2_3,light,-0.10015,0.11946
TEX13A_1_2,light,0.05711,-0.071613
ERI1_4_1,light,0.045153,0.086165
METTL4_2_3,light,-0.12822,-0.10022
ENOX2_3_4,light,-0.060263,0.16677
THOC5_3_4,light,0.11249,-0.020865
SRSF12_2_3,light,-0.10623,0.14627
PABPC5_1_2,light,0.066584,0.1057
SYNE2_2_3,light,0.062381,0.0068145
FUBP3_3_4,light,-0.045858,-0.012065
IPO9_1_2,light,0.092744,-0.11088
ZC3H6_3_4,light,-0.040692,0.063026
FAM98C_4_1,light,0.035351,-0.031591
C1ORF204_1_2,light,-0.058311,0.11063
RPP38_3_4,light,-0.12057,0.24897
S100A9_4_1,light,0.072203,0.38086
MRPL11_4_1,light,-0.036988,0.053863
RPL39_2_3,light,-0.087785,-0.086975
LARP1B_4_1,light,-0.063467,-0.043944
EEF1E1_3_4,light,0.084704,-0.097916
SRSF5_3_4,light,0.061673,0.20842
EXOSC10_3_4,light,0.11021,-0.18505
DIS3L2_3_4,light,-0.047271,0.0422
NDRG1_4_1,light,0.054696,0.15893
HMGN2_4_1,light,0.061411,-0.081637
DZIP3_3_4,light,0.044344,0.062301
MTHFSD_3_4,light,-0.12842,-0.17148
TRMT44_1_2,light,0.036673,0.12298
CLASRP_4_1,light,0.036809,-0.013833
BCLAF1_4_1,light,0.18199,1.5588
SF3B6_4_1,light,-0.097153,-0.63476
SORBS2_3_4,light,0.034406,0.15494
CSNK1E_1_2,light,-0.049375,-0.030852
PATL2_1_2,light,0.052389,0.16471
PRDX1_1_2,light,0.043491,0.017814
RBFOX1_4_1,light,-0.046746,-0.079221
RPP38_2_3,light,0.049826,-0.01146
MRPL40_1_2,light,0.036952,-0.039298
EIF4A2_3_4,light,0.034646,-0.084192
GEMIN2_4_1,light,-0.085985,0.13098
ATP5F1C_3_4,light,-0.10983,-0.10512
WDR3_3_4,light,0.062988,-0.14141
GEMIN7_1_2,light,-0.051958,0.069574
CALD1_4_1,light,-0.063098,0.093152
APOBEC3B_2_3,light,0.045727,0.063043
SEC62_2_3,light,-0.046416,-0.049236
HOOK1_4_1,light,0.071413,-0.13744
FASTK_3_4,light,-0.045848,0.010855
HMGN5_2_3,light,0.032404,0.016079
EXOSC9_4_1,light,0.04615,-0.11693
AHNAK_1_2,light,0.038573,0.028522
ZYX_1_2,light,-0.036761,-0.037809
YTHDF1_3_4,light,0.054901,-0.072284
PUS3_4_1,light,-0.11452,0.45435
R3HCC1_4_1,light,0.039501,0.0064346
ASCC1_2_3,light,-0.12862,0.47003
SEPSECS_4_1,light,0.08099,0.32644
R3HDM2_2_3,light,0.048682,0.056315
H1-10_3_4,light,0.068145,0.28758
C1D_1_2,light,-0.0426,-0.058119
APOB_1_2,light,-0.032683,0.007416
PAIP1_3_4,light,-0.036685,0.024747
MKI67_3_4,light,-0.16712,1.3651
DDX21_1_2,light,-0.080707,-0.33633
PPRC1_1_2,light,-0.25918,-0.23424
EXOSC3_4_1,light,0.035497,0.027699
FUS_4_1,light,0.036606,0.061401
TLR7_1_2,light,0.049382,-0.075702
MTERF1_1_2,light,0.037609,0.038444
SETD7_1_2,light,0.04085,0.13053
PNN_1_2,light,0.043586,0.068031
MRPL12_4_1,light,0.1317,0.22968
GEMIN5_4_1,light,-0.0497,0.01052
TARS3_1_2,light,0.058937,-0.02538
ABT1_3_4,light,-0.12871,-0.3142
NPM3_1_2,light,-0.056471,-0.026701
RPL36AL_3_4,light,-0.12875,-1.3157
CWC25_4_1,light,-0.14131,-0.10847
ALKBH4_2_3,light,-0.037148,0.20149
SUPT5H_2_3,light,0.14545,-0.12135
DCPS_2_3,light,-0.049824,0.021162
PTMA_4_1,light,-0.049192,0.20835
FAM98C_3_4,light,0.23933,-0.36933
MRPL37_3_4,light,-0.25067,-0.3615
XPO7_3_4,light,0.099403,-0.049428
UTP15_2_3,light,0.047167,0.07725
POLRMT_3_4,light,0.05262,0.10854
STAU2_1_2,light,0.041881,0.096194
LENG9_4_1,light,0.037384,0.023692
TMPO_1_2,light,-0.055598,-0.045548
TFB1M_1_2,light,0.061357,0.19978
DDX17_2_3,light,-0.086633,-0.22455
CKAP4_3_4,light,0.050612,0.029331
CTNNA1_3_4,light,-0.043285,-0.21966
HRH1_2_3,light,0.034243,-0.069119
SSU72_4_1,light,-0.063442,-0.17335
METTL25B_4_1,light,-0.054745,0.057439
FCF1_4_1,light,-0.091757,-0.10113
CSTF2T_1_2,light,-0.12903,2.0132
DAZL_4_1,light,0.12705,-0.071763
JAKMIP1_3_4,light,0.058324,0.10379
GTPBP10_3_4,light,-0.043173,0.02074
DIS3_4_1,light,0.05696,0.06136
C17ORF85_3_4,light,0.045447,0.060251
SF3B4_4_1,light,-0.17543,-1.2218
TFRC_1_2,light,0.068655,-0.17384
CPSF4L_4_1,light,-0.032864,-0.10259
SRRM3_4_1,light,-0.17614,0.34191
PPIH_2_3,light,-0.045977,0.024442
SRPK2_3_4,light,0.067985,-0.046608
OGN_3_4,light,0.065801,-0.13741
SLA_4_1,light,0.063159,0.050541
TARDBP_3_4,light,-0.044627,0.017132
EBP_4_1,light,-0.058836,-0.065929
HOOK1_2_3,light,0.051823,-0.06497
TARS3_4_1,light,-0.087843,0.017588
PRKDC_2_3,light,-0.074868,-0.03075
OAS1_4_1,light,-0.042649,0.081289
TDRD3_3_4,light,0.048072,0.0097521
ETF1_4_1,light,-0.066309,-0.10742
PAICS_2_3,light,0.040373,0.10787
CTNNA1_4_1,light,0.11278,-0.022963
BLTP2_2_3,light,0.07688,0.13599
ADAR_3_4,light,-0.060328,0.06141
HNRNPH2_3_4,light,0.058677,0.10423
BYSL_1_2,light,0.083959,0.072963
SNTB2_2_3,light,0.058985,-0.055738
COA6_2_3,light,0.089196,-0.027892
COPS2_2_3,light,-0.1015,0.17696
CELF6_4_1,light,-0.09584,0.36449
UNK_2_3,light,0.038348,0.019471
SUZ12_1_2,light,0.033263,-0.026347
RBM44_1_2,light,-0.033212,0.035344
XPOT_3_4,light,-0.056254,0.18407
DUSP9_1_2,light,-0.039637,-0.033882
COPB1_4_1,light,-0.12932,0.48205
EIF4ENIF1_3_4,light,-0.18347,0.14559
RUVBL2_3_4,light,-0.095693,-0.0018809
G3BP2_1_2,light,0.062271,0.1077
RSRC1_2_3,light,-0.22506,-0.49978
HNRNPF_3_4,light,-0.080494,-0.21265
YARS2_4_1,light,0.090912,-0.20979
EZH1_4_1,light,-0.038172,-0.042274
CPEB4_2_3,light,-0.053632,-0.1029
CIRBP_2_3,light,0.062511,0.04546
KDM5A_3_4,light,0.033586,-0.045491
TRIM28_4_1,light,0.034761,0.054356
EPB41L2_4_1,light,-0.071249,-0.036086
HNRNPK_4_1,light,0.068096,0.011195
HUWE1_3_4,light,-0.082805,0.21108
DAZAP1_1_2,light,0.039147,0.069092
DDX6_1_2,light,-0.061731,0.23348
HBS1L_3_4,light,0.051828,-0.083748
ZNF638_3_4,light,0.096447,0.14367
PARN_1_2,light,-0.040755,-0.012402
NDUFS6_3_4,light,0.048763,0.1275
DCLRE1C_2_3,light,0.079524,-0.077471
C1ORF204_3_4,light,-0.042575,0.1031
CLASP2_1_2,light,-0.079019,-0.21306
EIF5AL1_2_3,light,-0.035968,-0.035487
SPATS2L_3_4,light,0.037792,-0.020815
HSPB1_3_4,light,0.046101,0.12347
TAF9_1_2,light,0.037712,-0.022904
RBM12B_2_3,light,-0.14417,-0.051232
SFPQ_2_3,light,-0.11391,-0.19635
PIWIL1_4_1,light,0.065369,-0.22332
SMAD4_4_1,light,-0.088815,0.21723
DUS3L_1_2,light,0.052143,-0.014826
DNAJC17_2_3,light,0.057306,-0.046867
ELAVL2_1_2,light,-0.049594,2.4843e-4
TNPO2_2_3,light,0.040851,-0.0037956
CC2D1B_4_1,light,0.24657,-0.27743
DZIP1L_4_1,light,-0.053666,0.091373
S100A4_1_2,light,0.068978,0.063659
KDM5A_1_2,light,0.037651,-0.025529
PRORP_4_1,light,0.10087,0.034218
USP39_4_1,light,-0.081056,0.022958
CHD3_2_3,light,0.039788,-0.0075527
MRPL16_2_3,light,0.059995,-0.12444
CALR3_4_1,light,0.043073,0.028431
EIF2AK1_2_3,light,0.033827,-0.0080811
AGO1_4_1,light,-0.061274,0.027121
NUFIP1_4_1,light,0.076809,0.024845
RCC2_1_2,light,0.056132,0.22978
EXOG_3_4,light,0.064919,-0.119
MBNL2_3_4,light,0.073667,-0.15087
SCAF8_3_4,light,0.059819,0.14022
MACF1_2_3,light,-0.050968,-0.13588
AIMP2_4_1,light,-0.057701,0.068261
LARP4B_1_2,light,-0.063292,-0.12957
PTCD3_4_1,light,0.0744,0.29199
ERN1_2_3,light,-0.05055,0.026091
ANXA7_2_3,light,-0.04586,0.080412
WDR46_2_3,light,0.045481,-0.072941
ATXN2L_1_2,light,-0.090362,-0.13233
TRMT2A_4_1,light,-0.051056,0.09176
GPR161_1_2,light,-0.082092,-0.1621
MYH14_4_1,light,-0.067847,-0.083763
HSP90AB1_3_4,light,-0.038565,-0.014124
SAMD4A_2_3,light,-0.050263,0.073948
TNRC6C_1_2,light,-0.047447,0.035977
ANP32B_2_3,light,-0.051507,0.15019
LSM1_4_1,light,-0.043333000000000003,-0.035971
TOP2A_4_1,light,0.039112,0.044557
RANBP2_4_1,light,0.041549,0.23789
DRG2_4_1,light,-0.035049,-0.033827
METTL5_3_4,light,0.084844,-0.10286
PIWIL2_4_1,light,-0.059345,-0.057896
CPEB3_3_4,light,-0.075129,-0.12793
USP39_1_2,light,-0.075129,-0.046926
MRPL18_4_1,light,-0.09736,0.24253
SMG1_3_4,light,0.040852,-0.18181
PPIG_2_3,light,-0.043431,0.089845
TRMT12_4_1,light,0.035632,0.028448
EML4_4_1,light,-0.083151,-0.017954
EEF1E1_1_2,light,-0.035984,-0.065512
MRPS36_4_1,light,0.040512,0.051351
ZNF239_2_3,light,-0.070124,-0.068493
CNOT9_4_1,light,-0.061936,0.23052
COPZ1_3_4,light,-0.14627,0.14278
BICC1_3_4,light,0.054283,0.092896
PURA_2_3,light,0.041579,-0.0031724
C9ORF156_1_2,light,-0.044996,-0.12912
FKBP2_1_2,light,0.046341,0.03875
GTF3A_3_4,light,0.057279,0.035924
GEMIN6_1_2,light,0.03347,0.075304
CC2D1B_1_2,light,0.11112,0.036757
SMN2_4_1,light,-0.075837,-0.08223
TSN_4_1,light,0.091858,0.34866
ZC3H4_2_3,light,0.058116,0.047104
MRPS11_1_2,light,0.049379,0.17164
RBMXL2_3_4,light,0.035854,-0.0036667
NUDT3_4_1,light,-0.05134,-0.095058
H1-3_1_2,light,0.075332,-3.8305e-4
CMTR2_2_3,light,0.055746,0.10891
RNASE10_3_4,light,-0.084415,-0.094611
RBM6_2_3,light,-0.038342,0.089333
THUMPD1_2_3,light,0.10085,-0.13579
SARS2_1_2,light,-0.046006,0.18077
PAN2_3_4,light,0.0387,-0.028232
CALD1_1_2,light,0.047538,0.060101
RIDA_3_4,light,-0.069762,0.078904
CNOT11_1_2,light,-0.038762,-0.088576
RNASEH2B_1_2,light,-0.084245,0.033704
SSB_1_2,light,0.047532,0.11733
RBMXL3_3_4,light,0.039619,0.10421
AKAP1_3_4,light,-0.066466,0.11459
DROSHA_1_2,light,0.058421,-0.065125
DCP1B_4_1,light,0.039677,0.0050368
PDCD4_3_4,light,0.084827,0.01557
ARHGEF28_2_3,light,-0.089355,-0.29434
INTS8_2_3,light,-0.07735,-0.25783
TRIM56_2_3,light,0.052829,-0.11486
INTS11_2_3,light,0.10489,-0.19323
BAZ2A_4_1,light,-0.040361,-0.074223
TDRD5_1_2,light,0.03207,-5.1715e-4
CXORF23_2_3,light,-0.057814,-0.090258
TSEN15_3_4,light,-0.045005,0.088491
LGALS1_1_2,light,-0.034696,-0.017866
CFAP20_2_3,light,0.083531,-0.044937
RBM38_1_2,light,0.032243,0.097195
MARF1_4_1,light,-0.043687,-0.020501
TMA7_4_1,light,0.045852,0.10565
RPS3A_1_2,light,-0.12042,-0.13416
SORBS2_4_1,light,0.039124,-0.11453
USB1_3_4,light,-0.042512,-0.035251
EIF2AK1_4_1,light,-0.061427,0.05024
PABPC3_1_2,light,-0.041643,0.11686
GMPR2_1_2,light,0.072056,-0.059741
FADS2_3_4,light,-0.05273,-0.059489
AKAP1_2_3,light,0.099919,0.41412
ERAL1_2_3,light,0.050747,-0.013283
UTP14A_2_3,light,-0.088916,-0.080973
GPATCH4_2_3,light,0.097411,0.24607
IFIT3_1_2,light,0.058823,-0.022354
CPSF7_1_2,light,-0.048075,-0.068687
TSR1_1_2,light,-0.059137,0.029542
CPNE3_3_4,light,-0.038767,-0.066578
NAP1L4_4_1,light,-0.085034,-0.18725
RNASEL_2_3,light,0.072064,-0.11604
EIF2AK2_3_4,light,0.089215,0.16688
MRPS21_4_1,light,0.029385,-0.030888
NPM2_3_4,light,0.037317,0.050257
PTBP3_2_3,light,-0.083195,0.19479
MAGOH_2_3,light,0.076153,0.22768
ZC3H7B_4_1,light,-0.059989,0.039955
RNASEH2C_4_1,light,-0.037371,0.14473
REXO4_3_4,light,-0.058772,-0.15939
EIF2AK3_4_1,light,0.040537,0.085827
HNRNPH1_4_1,light,0.082188,0.18419
CNOT6L_2_3,light,0.04689,0.013583
MTERF4_2_3,light,0.056769,0.1325
LDHA_4_1,light,0.056304,0.0019396
MTIF2_1_2,light,0.10181,0.24068
MRPL49_4_1,light,-0.072186,-0.070352
UTP4_3_4,light,-0.072186,0.090898
RNMT_3_4,light,-0.050428,0.045103
ADAD2_4_1,light,-0.049045,-0.041776
NXF3_4_1,light,0.062291,-0.064511
RBM15_3_4,light,0.040292,-0.0052348
MKRN1_3_4,light,0.035512,0.014719
ZGPAT_4_1,light,0.050731,0.1539
CISD2_3_4,light,0.058149,-0.034181
BASP1_3_4,light,-0.045969,-0.15442
XAB2_4_1,light,0.049571,-0.11357
NOS2_1_2,light,-0.050711,0.04854
EZH2_2_3,light,-0.056892,0.012853
RNASE6_4_1,light,-0.062657,0.21092
KHDRBS3_3_4,light,-0.055817,0.12713
HSP90B1_1_2,light,0.059782,-0.092162
CCAR2_3_4,light,-0.049471,-0.0058027
BCLAF1_1_2,light,0.049963,-0.019795
RTCB_2_3,light,0.046031,0.096516
DNAAF6_1_2,light,-0.036656,0.0076626
PAIP1_4_1,light,-0.038111,-0.06972
CS_3_4,light,0.034079,-0.02216
RBM26_2_3,light,-0.03838,0.061778
RNASE1_2_3,light,-0.060843,-0.17241
FXR2_2_3,light,0.051681,-0.019868
PFN1_4_1,light,0.061744,0.19083
RAMAC_4_1,light,-0.08762,-0.074323
SUPT6H_3_4,light,0.07069,0.3123
METTL16_1_2,light,-0.15405,0.61776
PRRC2B_1_2,light,-0.039602,-0.12082
KRI1_4_1,light,-0.053702,-0.024221
MCAT_3_4,light,0.052178,-0.068581
ELAC1_2_3,light,-0.06492,0.10172
L1TD1_2_3,light,0.04778,0.14785
METTL14_2_3,light,-0.098298,0.3005
SMAD9_3_4,light,0.049229,-0.17457
AFF4_2_3,light,-0.056008,-0.02586
PUM2_3_4,light,-0.087426,-0.25345
TENT2_4_1,light,0.080814,0.18955
NLRP11_2_3,light,0.072496,0.2573
ZNF346_2_3,light,0.062171,0.11846
DDX52_4_1,light,0.045568,0.12123
MRPL53_4_1,light,-0.13201,-0.24983
PTRH1_3_4,light,-0.085277,-0.10593
RPP25L_2_3,light,-0.054262,0.18622
TNRC6A_4_1,light,-0.046512,0.14975
ALKBH2_4_1,light,0.04102,0.0065295
TENT4B_1_2,light,-0.071087,-0.050558
DLD_4_1,light,-0.054803,0.028121
CRYZ_4_1,light,0.035494,0.0084611
PQBP1_2_3,light,0.049874,0.10079
VARS1_3_4,light,-0.053583,-0.045027
MRPL46_2_3,light,-0.049292,-0.1132
EIF3H_4_1,light,0.058081,-0.0033784
DIMT1_3_4,light,-0.10183,0.31322
SCAF8_2_3,light,-0.11242,0.11639
FKBP3_3_4,light,0.039008,0.0051695
ATP2A2_2_3,light,-0.040416,-0.072039
MRPL43_4_1,light,0.038316,0.053749
BST2_1_2,light,-0.059736,-0.2598
LASP1_1_2,light,-0.051023,-0.086108
EIF2S1_2_3,light,-0.089046,0.14925
CFAP65_4_1,light,0.039033,0.14708
MDH2_1_2,light,-0.034487,-0.024868
LLPH_2_3,light,0.069636,-0.12264
DDX46_3_4,light,-0.048005,-0.22348
IARS1_4_1,light,0.072138,-0.12746
PABPC1L_3_4,light,0.050186,-0.051291
ARHGEF2_4_1,light,-0.042489,0.13981
ZFR2_1_2,light,0.03925,0.016587
TPRKB_2_3,light,-0.048805,0.15466
R3HDM2_1_2,light,0.041826,0.054855
CLK3_3_4,light,0.030083,-0.039415
HERC5_2_3,light,0.098738,0.15695
SEC61B_1_2,light,-0.053914,-0.095382
EDF1_2_3,light,0.038784,0.12383
HMGB2_4_1,light,0.04334,0.031164
EEF1E1_2_3,light,-0.088741,-0.058355
CPSF4L_3_4,light,0.049256,0.058544
TNS1_1_2,light,0.099711,0.042487
PRKRA_2_3,light,0.04172,-0.059183
RNASEH2B_3_4,light,0.04172,0.20728
PHF5A_4_1,light,-0.13278,0.27972
DST_2_3,light,-0.050814,0.19344
DHX35_2_3,light,-0.057483,-0.068851
NQO1_2_3,light,-0.1203,-0.11595
LGALS3_3_4,light,0.032462,0.071914
DMGDH_3_4,light,-0.058267,-0.16436
ALKBH7_1_2,light,0.042962,0.10727
APOBEC3H_4_1,light,-0.080803,0.03874
KYAT3_3_4,light,0.073875,-0.04382
MARK2_1_2,light,-0.043427,-0.053249
SF3A3_2_3,light,0.090826,-0.0608
SMNDC1_4_1,light,0.083502,-0.042949
TYW5_4_1,light,-0.11207,-0.23218
DDX3Y_1_2,light,0.034835,0.013441
THG1L_1_2,light,0.033827,0.054227
SLC25A48_3_4,light,0.031519,-0.0097212
POLRMT_4_1,light,-0.054215,-0.027338
PCBP4_3_4,light,0.08676,0.10438
RBM23_1_2,light,0.08676,-0.028273
RBM10_1_2,light,-0.048461,0.016304
TPT1_3_4,light,0.041943,0.023496
EEF1D_2_3,light,0.095113,-0.28422
MRPL41_1_2,light,-0.077688,-0.10335
PTDSS1_4_1,light,-0.11202,-0.014439
KDM5A_2_3,light,-0.025645,-0.10232
CLK1_4_1,light,-0.054405,0.16306
INTS10_4_1,light,0.040271,0.0031495
NKRF_4_1,light,0.066013,0.22067
EXOSC5_1_2,light,0.056518,-0.0010592
SRPK1_4_1,light,0.067087,0.088486
MRPS18C_1_2,light,-0.044212,-0.063515
PPIL3_2_3,light,-0.050871,-0.065241
EPPK1_3_4,light,0.056325,0.20726
FSCN1_2_3,light,0.043739,-0.0098325
CWF19L1_1_2,light,-0.068028,0.065972
C14ORF93_1_2,light,-0.10572,-0.095722
ZNF474_4_1,light,-0.053549,0.13007
BRCA1_2_3,light,0.046926,0.014962
DNAJC1_4_1,light,0.036577,0.040305
IFIT5_3_4,light,-0.073581,0.13136
PNO1_1_2,light,-0.052584,-0.060048
PEBP1_3_4,light,0.064445,-0.062895
GTPBP10_4_1,light,-0.057289,0.10786
MRPS9_4_1,light,0.045214,-0.037267
KNOP1_2_3,light,-0.072469,-0.077741
EXOSC7_2_3,light,0.039877,0.0581
DHX8_4_1,light,-0.10564,-0.63774
MRPL39_3_4,light,-0.053138,-0.15026
ZNF326_4_1,light,-0.074682,0.026116
FAM120C_1_2,light,0.043555,0.19145
CAST_1_2,light,-0.060344,-0.011256
DUS3L_3_4,light,-0.058476,0.094705
PAIP2_3_4,light,0.0465,-0.017699
RBM42_4_1,light,-0.038222,-0.016415
EPS8L3_3_4,light,-0.039991,-0.067899
YARS2_1_2,light,-0.051103,-0.0022696
CDK13_4_1,light,0.03729,-0.062864
PRPF4B_4_1,light,-0.24687,-0.38122
DDX23_4_1,light,-0.24687,-1.4994
GRSF1_3_4,light,-0.24687,-0.063442
HSPA8_3_4,light,-0.072276000000000007,-0.020944
MMAA_3_4,light,0.1019,0.34362
EIF4E1B_4_1,light,0.056005,0.089828
TYW5_1_2,light,-0.087789,0.35344
PARP1_2_3,light,-0.042298,0.099124
CCDC59_4_1,light,-0.057876,-0.041221
AFDN_4_1,light,0.062388,-0.023848
DAZ4_2_3,light,-0.12026,0.44891
DCPS_3_4,light,0.044019,0.0053113
TDRD9_2_3,light,0.071768,0.12077
TDRKH_1_2,light,-0.090228,0.0032201
MRPL9_2_3,light,-0.072082,-0.15346
AGO3_2_3,light,0.036449,0.022798
ZRANB2_4_1,light,0.031756,0.15047
NUBP1_4_1,light,0.036874,-0.089552
